topicid;topic;title;content
40;بازی;چه کنیم تا فرزندان کمتر بازی کامپیوتری انجام دهد;فرزندم بیش از حد پای کامپیوتر و بازی های کامپیوتر میشیند چه کار کنم این اعتیاد را ترک کند؟ چه میزان ساعت بازی در روز معقول و منطقی است؟
40;بازی;"منظور از TL;DR چیست و چه زمانی باید ازش استفاده کنیم";"منظور از TL;DR چیه من خیلی وقتا دیدم اول جملات همچین چیزی رو میزارن چطوری باید ازش استفاده کنیم؟"
41;سیاست;آیا دونالد ترامپ استعفا میدهد یا سقوط میکند؟;سلام. به نظر شما آیا ترامپ قبل از پایان دوره چهار سالش، مجبور میشه استعفا میده و سقوط میکنه؟
41;سیاست;آیا قوه قضاییه نظام جمهوری اسلامی ، سالم و بی فساد است ؟;آیا قوه قضاییه جمهوری اسلامی بعد از دکتر بهشتی ، توانسته مردم خود را از برقراری عدالت ارضا کند ؟
41;سیاست;شهردار جدید تهران;انتظارات شما از شهردار جدید  تهران چه چیزی می باشد ؟ چه کار هایی بکند ؟ چه کار هایی نکند؟
41;سیاست;انتقال پایتخت ازتهران به شهرستان;باتوجه به انفجار جمعیت در تهران به نظر شما ایده انتقال پایتخت از تهران به اصفهان،شیراز،تبریز یا مشهد معقول است؟
41;سیاست;سیاست های اطلاعاتی برون مرزی ایران;فعالیت های برون مرزی سیستم اطلاعاتی چیست؟ تا چه میزان این فعالیت ها را مفید و کارآمد ارزیابی میکنید؟
41;سیاست;برجام تا چه حد موفق بوده؟;برجام تا چه حد موفق بوده و تحریم ها چه مقدار کم شده؟
41;سیاست;دکتر ابراهیم یزدی;دکتر ابراهیم یزدی که اخیرا فوت شدند چه کسی بودند و چه نقشی در انقلاب ایران داشتند؟
41;سیاست;لطمه های وارد شده به کشور ایران;چه کسانی در طول تاریخ چه خودی و چه غیر خودی به کشورمان لطمه های زیادی وارد کردند و باعث از دست رفتن منابع و خاک و قلمروهای ایران شدند؟
41;سیاست;حج برویم یا نرویم؟;"اعلام شده بود بعد از اتفاقاتی که سال پیش تو مکه افتاد و رفتارهای بدی که با ملت ایران شد دیگه به حج رفته نشه اما همچنان اعزام انجام شد، چرا؟

آیا با این اوضاع حج رفتن واجبه یا میشه نرفت؟"
41;سیاست;عمل به وعده های انتخاباتی;به نظرتون دکتر روحانی تا الان تا چه حد به وعده های انتخاباتیشون عمل کردن؟
41;سیاست;تغییر ساعت به جلو یا عقب؟;به نظر شما آیا تغییر ساعت در پایان هر 6 ماه فوایدی دارد؟ یا بهتر است بدون تغییر بماند چنانچه یکبار این اتفاق رخ داد و تغییر ندادن
41;سیاست;به رسمیت شناخته شدن کوزوو توسط جمهوری اسلامی ایران;آیا جمهوری کوزوو توسط جمهوری اسلامی ایران به رسمیت شناخته شده است؟
42;علمی;معرفی مقالات به روز;"<p><span style=""font-size:14px"">لطفا آدرس پیوند (لینک ارتباطی ) مقالات به روز در گرایش مهندسی فناوری اطلاعات را که مناسب برای مطالعه می دانید درسایت قراربدهید.</span></p>"
42;علمی;علت وارونگی دما;علت پدیده وارونگی دما در فصل زمستان در شهر تهران چیست؟
42;علمی;کاشف سولفوریک اسید;سلام. دوستان کسی میدونه کاشف سولفوریک اسید کی بوده؟
42;علمی;چرا سرعت بالاتر از نور امکان پذیر نیست ؟;چرا سرعت بالاتر از نور امکان پذیر نیست ؟ چه اتفاقی در موقع رسیدن به سرعت رخ می دهد ؟
42;علمی;تخم مرغ یا مرغ ؟؟؟;"<p>به نظرتون آیا&nbsp;اول تخم مرغ بوده یا اول مرغ بوده؟ کدوم یکیش؟&nbsp;<img title=""cheeky"" alt=""cheeky"" src=""http://porsak.ir/qa-plugin/wysiwyg-editor/ckeditor/plugins/smiley/images/tongue_smile.png"" style=""height:23px; width:23px""></p>"
42;علمی;سیارات چگونه نامگذاری شده اند;سیارات منظومه شمسی چگونه نام گذاری شده اند و آیا اسم آنها بر اساس نام کاشف شون بوده؟
42;علمی;جمشید آرین کیست؟;مهندس جمشید آرین چه کسی است؟ و به نشانه اعتراض چه کاری را انجام داده؟
42;علمی;مقابله با بی آبی;برای مقابله با بحران بی آبی که در کمین کشوره چه باید بکنیم؟ چه راهکارهایی باید اندیشیده بشه برای آمادگی با این معضل؟
42;علمی;آیا جاودانگی به طور تئوری امکان پذیر است؟;آیا اینکه به طور مادام العمر چیزی باقی بماند به طور تئوری امکان پذیر است؟ منبع یا کتابی هست در این زمینه؟
42;علمی;آیا ماهی ها آب رو میبینند؟;همانطور که انسان ها هوا رو نمیتونند ببینند آیا ماهی ها هم نمیتونند آب رو ببینند؟
42;علمی;گرد بودن زمین با چشم غیرمسلح;آیا گرد بودن زمین را با چشم غیرمسلح میتوان تشخیص داد؟ آیا جایی وجود دارد که گرد بودن زمین رو با چشم تشخیص داد؟
42;علمی;چه کسی اولین فیلم روی ماه رفتن را گرفته است;اگر نیل آرمسترانگ اولین نفری بوده است که روی ماه بوده است چه کسی روی ماه رفتن وی رو فیلم برداری کرده است؟
42;علمی;قویترین اسید موجود;قویترین اسیدی که وجود دارد چیست؟ و آیا در ایران میشه اون رو تهیه کرد؟
42;علمی;خورشیدگرفتگی برای حیوانات;آیا خورشیدگرفتگی روی چشمان حیوانات هم اثر دارد؟ مثلا اگر سگ رو در هنگام خورشیدگرفتگی بیرون ببریم و رو به آسمان نگاه کند برای چشماش ضرر دارد؟
42;علمی;بزرگترین سیاره ای که تابحال شناخته شده است;بزرگترین سیاره ای که تا بحال شناخته شده است چیست؟ کسی اطلاعاتی در اینباره دارد؟
42;علمی;آیا زیبایی یک مساله ذهنی است;آیا زیبایی یک مساله ذهنی است؟ از دید من خیلی ها خوشگل هستند ولی از دید یک نفر دیگر اون فرد اصلا زیبا نیست و برعکس. آیا دلیل علمی برای این موضوع وجود دارد؟
42;علمی;بدترین چیزهایی که تا بحال علم کشف کرده است;آیا کسی میداند بدترین چیزهایی که علم تابحال کشف کرده است چی بوده؟ یعنی آیا لیستی برای این قضیه وجود دارد؟ :)
42;علمی;علت قرمزی رنگ آسمان;علت اینکه در زمان غروب یا طلوع افتاب اسمان به رنگ متمایل به قرمز در میاید چیست؟
42;علمی;نحوه کار کرد شارژر های القایی;شارژر های القایی که بدون اتصال سیم به دستگاه شارژ شونده باتری دستگاه مذکور را شارژ میکند چگونه کار میکنند؟
42;علمی;سخت ترین کوه برای صعود در جهان چیست و چرا؟;سخت ترین کوه برای صعود در جهان کدام کوه است؟ و علت سختی آن چیست؟
42;علمی;هزینه برق در فصل تابستان;هزینه برق در فصل تابستان چگونه محاسبه میشود؟ و چگونه میتوان در مصرف برق صرفه جویی کرد؟
42;علمی;حیات فرازمینی;به نظرتان آیا حیات در خارج از زمین وجود دارد؟ آیا انسان می تواند روزی از کره زمین خارج شود و در جای دیگری به زندگی ادامه دهد؟
42;علمی;نابودی زمین ! ! ! حقیقت یا ؟؟؟;به نظر شما آیا زمین نابود خواهد شد؟ چقدر احتمال دارد که در زمان حیات ما اتفاق بیفتد؟
